Estimated_x,Estimated_y,Estimated_theta,Estimated_x_velocity,Estimated_y_velocity,Estimated_omega
25.89856932179794,6.382833757786589,-38.44810653306465,13.519517764237253,-10.588527990594093,-0.928826302800647
31.57480697469682,-9.795506151675257,-38.99626228277112,5.932656592531145,-16.11514416132285,-0.928826302800647
27.927805319898837,-26.544179392460993,-39.53899080156199,-3.334382898798566,-16.845657489968175,-0.928826302800647
16.09570419713531,-38.98422642869754,-40.07634582386479,-11.55559093652875,-12.702858091497987,-0.928826302800647
-0.49282357439579805,-43.595926476769094,-40.608380552088306,-16.42916594147858,-4.997678666389178,-0.928826302800647
-17.18147774190216,-39.136854134458794,-41.13514766188999,-16.69353356052619,4.027433779555773,-0.928826302800647
-29.417114592734812,-26.87537253023294,-41.6566993073913,-12.405748807564784,11.873991835466544,-0.928826302800647
-33.96629561856478,-10.133103862878079,-42.17308712634137,-4.840436702434502,16.47617850458189,-0.928826302800647
-29.70429875078412,6.684972849229397,-42.684362245229565,3.925700240830776,16.717749944423215,-0.928826302800647
-17.80668994093286,19.27788700403626,-43.190575284347375,11.603509753893555,12.659101349480476,-0.928826302800647
-1.3441075045764872,24.532324858915732,-43.69177636280026,16.286280321120554,5.445306133451331,-0.928826302800647
15.56872411060741,21.23978010165109,-44.18801510346984,16.899523751850104,-3.0496528566011274,-0.928826302800647
28.82367138280319,10.301460954327618,-44.6793406379269,13.409091529288357,-10.728026376938512,-0.928826302800647
35.299768386243386,-5.585864925640503,-45.16580161129588,6.761477062873305,-15.785332226892136,-0.928826302800647
33.547718510863646,-22.64567417046636,-45.64744618707109,-1.4025506784782913,-17.115114290574322,-0.928826302800647
24.044218657914538,-36.9397492413506,-46.124322051885265,-9.171347512765704,-14.518287446706914,-0.928826302800647
8.994050700104939,-45.26284008786413,-46.59647642023095,-14.812108743961076,-8.688827316858879,-0.928826302800647
-8.238253082992136,-45.81624905063242,-47.063956039135086,-17.14325465783985,-1.0015514572769015,-0.928826302800647
-23.91192567411155,-38.531321377010556,-47.52680719278735,-15.755238645742558,6.8313059367021065,-0.928826302800647
-34.722511949179584,-25.002558758905227,-47.98507570712266,-11.047335670362251,13.147268163822591,-0.928826302800647
-38.46989989502643,-8.076983692501837,-48.438806954358284,-4.091171789068003,16.678027430648246,-0.928826302800647
-34.455880734713524,8.786746594516316,-48.88804585748607,3.633132833494095,16.783760943224507,-0.928826302800647
-23.55323798443963,22.24039355407852,-49.332836894720174,10.561498793929763,13.54064358924425,-0.928826302800647
-7.960045986147824,29.699052588683912,-49.77322410390075,15.359993931099998,7.678858770787004,-0.928826302800647
9.286630168763525,29.80339059572965,-50.20925108685406,17.167864598727274,0.398385121318706,-0.928826302800647
24.924522778201368,22.618719356377586,-50.64096101370937,15.729838532436263,-6.889591085732495,-0.928826302800647
36.081625413766616,9.555542562839113,-51.06839662717318,11.403877645497833,-12.839231294420863,-0.928826302800647
40.77992056605192,-6.9505205851073795,-51.49160024676105,5.055535431230724,-16.41145475235794,-0.928826302800647
38.24577427348351,-23.921531975698226,-51.91061377298759,-2.1303887004054376,-17.039827744736918,-0.928826302800647
28.98820056012526,-38.38364342523502,-52.32547869151493,-8.878906430128543,-14.698955955786221,-0.928826302800647
14.650821871389427,-47.87687797301755,-52.73623607726015,-14.050369643675634,-9.873266858603566,-0.928826302800647
-2.318308636547294,-50.84448306947398,-53.142926598462,-16.824074301845798,-3.4416288979338163,-0.928826302800647
-19.108585661273647,-46.846857697841294,-53.54559052070738,-16.813230348322627,3.4942196323877854,-0.928826302800647
-33.0186257168397,-36.579668318684426,-53.94426771091797,-14.099232099815854,9.8033636972543,-0.928826302800647
-41.879554124635604,-21.709642538021292,-54.33899764129737,-9.187842257330459,14.507854432669703,-0.928826302800647
-44.36708599099617,-4.569224147161578,-54.72981939323913,-2.90217681170404,16.92547356320433,-0.928826302800647
-40.16342335118064,12.230825354911124,-55.11677166119617,3.7643889099416077,16.754810106946298,-0.928826302800647
-29.9569810825468,26.205187860534313,-55.49989275651178,9.808788548857,14.095458587393779,-0.928826302800647
-15.29358139302172,35.35261232475126,-55.87922061121278,14.3667988530725,9.406879200908019,-0.928826302800647
1.6866870448010967,38.420798398782836,-56.2547927817651,16.828848339081002,3.4182084730647695,-0.928826302800647
18.579645137621576,35.04744671766063,-56.626646452792144,16.909657799207558,-2.992951502918198,-0.928826302800647
33.06219646200251,25.768039781998848,-56.994818440756376,14.666506385594406,-8.932405948367983,-0.928826302800647
43.20364155009313,11.900466151689566,-57.35934519760444,10.468790326870465,-13.612447049562569,-0.928826302800647
47.70386488207306,-4.667566347429175,-57.720262814376184,4.927977924014595,-16.450207268163705,-0.928826302800647
46.03292896646586,-21.75195698650978,-58.077607024777976,-1.1986250980700117,-17.130603709717818,-0.928826302800647
38.462184878989035,-37.16577704802601,-58.431413208720606,-7.114977026096576,-15.629183839959115,-0.928826302800647
25.99203914589491,-48.99379571887349,-58.78171639582219,-12.089335791816424,-12.19599301811163,-0.928826302800647
10.194107406529962,-55.81517837627361,-59.12855126887637,-15.540587365092465,-7.306464940930713,-0.928826302800647
-7.005654811499632,-56.85134661820041,-59.471952167286204,-17.098831460843723,-1.588788298919046,-0.928826302800647
-23.571741100569955,-52.02746556678992,-59.81195309046401,-16.63544852124129,4.2610020044881765,-0.928826302800647
-37.60050854449126,-41.94754720565091,-60.1485877011976,-14.262148708468889,9.564800039867036,-0.928826302800647
-47.53049488157301,-27.793319969264402,-60.481889328983165,-10.302264913971992,13.738909098886378,-0.928826302800647
-52.300317672815034,-11.164783417425996,-60.81189097332515,-5.2404170911160195,16.353357890545304,-0.928826302800647
-51.44093449110387,6.11484698414264,-61.13862530700345,0.34156338118627,17.16908908596358,-0.928826302800647
-45.097679344900406,22.205446389896956,-61.462124679308324,5.833944005807785,16.151141845771175,-0.928826302800647
-33.9856140006635,35.44442456683996,-61.78242111924317,10.66555808841864,13.458831905023887,-0.928826302800647
-19.2885101482291,44.50980850378951,-62.099546338695696,14.360615956268388,9.416315359082395,-0.928826302800647
-2.5166512191140638,48.53773697717913,-62.41353173557763,16.580885471939077,4.468615283458725,-0.928826302800647
14.65865479009546,47.18628227238667,-62.724408396933356,17.150388917110295,-0.8708878096411302,-0.928826302800647
30.57542044874499,40.643762850882844,-63.0322071020178,16.06189941762316,-6.075333133522643,-0.928826302800647
43.73913917103779,29.58540628530845,-63.33695832534381,13.466442660162183,-10.655947056253861,-0.928826302800647
52.95463411811125,15.086860814215356,-63.63869223969935,9.648551443257041,-14.205623556604044,-0.928826302800647
57.42141772612812,-1.49368382101845,-63.93743871913489,4.991081725046517,-16.431171254631483,-0.928826302800647
56.78683968191374,-18.65125427278012,-64.23322734192112,-0.0660547847800335,-17.172359254060837,-0.928826302800647
51.155768008450984,-34.87394328864086,-64.52608739347751,-5.068831302754406,-16.407353071392663,-0.928826302800647
41.0596027604255,-48.77409347274178,-64.81604786927171,-9.589677510196639,-14.245433332670158,-0.928826302800647
27.39074412028067,-59.2001202520726,-65.1031374776904,-13.262331944761362,-10.908933814634844,-0.928826302800647
11.311022260289556,-65.32104928806402,-65.3873846428816,-15.808529058728938,-6.707063037160451,-0.928826302800647
-5.856042473209384,-66.67897831036798,-65.66881750756895,-17.0550755228942,-2.0046656812287824,-0.928826302800647
-22.73892587855559,-63.207848497970026,-65.94746393583796,-16.940863449832985,2.8109484447840867,-0.928826302800647
-38.02805715358877,-55.21984673879213,-66.22335151589489,-15.514266925953034,7.362187673198845,-0.928826302800647
-50.573654031372676,-43.36324054756778,-66.49650756279812,-12.92210856730766,11.309880448520893,-0.928826302800647
-59.464854929310505,-28.557326675170092,-66.76695912116259,-9.391925188106967,14.376579107914484,-0.928826302800647
-64.08568996528842,-11.91137933153768,-67.03473296783741,-5.209590146613554,16.363204334403097,-0.928826302800647
-64.1456538333215,5.364992045291475,-67.29985561455705,-0.6944693676349479,17.158438095658298,-0.928826302800647
-59.68477460741673,22.052772641419033,-67.5623533105661,3.825780030517383,16.74089880332641,-0.928826302800647
-51.05496035907402,37.00910237798435,-67.82225204521825,8.038881736709978,15.174671858340531,-0.928826302800647
-38.88093874677557,49.241871584175456,-68.07957755054937,11.66853196012596,12.599192334457008,-0.928826302800647
-24.00521609954358,57.96910208504814,-68.33435530382526,14.490766669105277,9.214768956770907,-0.928826302800647
-7.42214662189941,62.660353440544476,-68.58661053006404,16.345396423916547,5.265197178656979,-0.928826302800647
9.79356904815123,63.05890221986548,-68.83636820453363,17.14222979741671,1.0189421758274178,-0.928826302800647
26.558801674372496,59.18485908928915,-69.08365305522454,16.862197696350783,-3.249703745621076,-0.928826302800647
41.849667917096376,51.32062745904902,-69.32848956529814,15.553822071620354,-7.278248728196691,-0.928826302800647
54.76104795002553,39.98110727352773,-69.57090197551061,13.325729078157382,-10.83140019206529,-0.928826302800647
64.55494670253869,25.871772767391153,-69.81091428661304,10.336081977927035,-13.71348587816727,-0.928826302800647
70.69569823125549,9.838192234094551,-70.04855026172768,6.779903088627488,-15.77742690345738,-0.928826302800647
72.87102036734316,-7.189279411344017,-70.28383342870069,2.8752726141151745,-16.93006476596119,-0.928826302800647
70.99887748847134,-24.251991835552797,-70.5167870824315,-1.1506547711566257,-17.133892703724268,-0.928826302800647
65.2209508581951,-40.41732946378837,-70.74743428717935,-5.074974407145068,-16.405453981891018,-0.928826302800647
55.88421099218514,-54.82799923619788,-70.97579787884663,-8.6909942708357,-14.810837389203297,-0.928826302800647
43.51261224383051,-66.74397265959256,-71.20190046724002,-11.81829520688291,-12.458819526266911,-0.928826302800647
28.771277374215533,-75.57542195348668,-71.4257644383089,-14.310521192088709,-9.492274163544854,-0.928826302800647
12.425712557907916,-80.90565179372823,-71.64741195636178,-16.06070350429867,-6.078493936176103,-0.928826302800647
-4.701395666438146,-82.5036678589001,-71.86686496626075,-17.004082585412704,-2.399054191464966,-0.928826302800647
-21.773379747556152,-80.32660774447194,-72.08414519559419,-17.118532092191543,1.3602002035470742,-0.928826302800647
-37.98060969146354,-74.51276360446249,-72.29927415682798,-16.42280582679524,5.018539066352037,-0.928826302800647
-52.577484719585705,-65.36633218852876,-72.51227314943537,-14.972916945444403,8.408688585620535,-0.928826302800647
-64.91393987254702,-53.335327792267584,-72.72316326200587,-12.85701915450174,11.383819396226231,-0.928826302800647
-74.46042634717114,-38.98428524284244,-72.93196537433309,-10.189192387165047,13.822975225415803,-0.928826302800647
-80.82574469347595,-22.963467742922216,-73.1387001594821,-7.102542991082314,15.634838299290106,-0.928826302800647
-83.76751177996196,-5.976287438007447,-73.34338808583615,-3.742014061203846,16.759821489230543,-0.928826302800647
-83.19540788800587,11.253442190461762,-73.54604941912326,-0.25726920118122404,17.170559051563956,-0.928826302800647
-79.1676661278908,28.012958379416226,-73.74670422442266,3.2040330058650657,16.870935305502435,-0.928826302800647
-71.8815237542325,43.62944749809782,-73.94537236815138,6.502311855862523,15.893842396168113,-0.928826302800647
-61.65854928301632,57.49537116787519,-74.14207352003123,9.51128326267139,14.297894120546157,-0.928826302800647
-48.925889736549024,69.08945894113093,-74.33682715503619,12.122184904800216,12.163343237735052,-0.928826302800647
-34.19455124054666,77.99286767249173,-74.52965255532065,14.246928542273695,9.587456007537577,-0.928826302800647
-18.035838525865877,83.90026037647496,-74.72056881212848,15.820156153453203,6.6795916690676576,-0.928826302800647
-1.0570415299375842,86.62579122557429,-74.90959482768316,16.800226105284974,3.5562182717632136,-0.928826302800647
16.12262157852003,86.10419057043407,-75.09674931705935,17.169197454355796,0.33607195429507947,-0.928826302800647
32.89490714745548,82.38731897596053,-75.28205081003574,16.931913905075888,-2.8643632968286337,-0.928826302800647
48.68353189087613,75.63669901249762,-75.46551765292969,16.11431366875264,-5.934912010314313,-0.928826302800647
62.96262915445327,66.11263669510777,-75.64716801041365,14.761107658433392,-8.775191523907626,-0.928826302800647
75.27221961999982,54.16061156306524,-75.82701986731362,12.932976661271864,-11.297451051636317,-0.928826302800647
85.23039666274687,40.195647430282364,-76.00509103038976,10.703439165102289,-13.428725763231434,-0.928826302800647
92.54207608176212,24.685377949091425,-76.18139913009945,8.155536377488412,-15.112296714284842,-0.928826302800647
97.00429774579257,8.13249627121365,-76.35596162234278,5.378470771284462,-16.30847441508739,-0.928826302800647
98.5081890323114,-8.942769258575051,-76.52879579019087,2.4643203688625133,-16.994746561944684,-0.928826302800647
97.03780415333219,-26.019576545416825,-76.69991874559702,-0.4950659313221507,-17.1653486800812,-0.928826302800647
92.66613801808502,-42.592289604911315,-76.86934743109093,-3.4109053095787853,-16.83033007858754,-0.928826302800647
85.54867762478779,-58.18478467082902,-77.03709862145614,-6.19998296220164,-16.01419672832611,-0.928826302800647
75.9148983983482,-72.36292113140192,-77.20318892539086,-8.786771002513213,-14.754217733736823,-0.928826302800647
64.05813840112965,-84.74494704741917,-77.3676347871524,-11.105134781642976,-13.098483388036366,-0.928826302800647
50.324291499552984,-95.00969734207912,-77.5304524881852,-13.0996141870379,-11.10380086888614,-0.928826302800647
35.0997533390938,-102.90252556960642,-77.69165814873294,-14.72628278180399,-8.833508986550278,-0.928826302800647
18.79903360345225,-108.23898536558997,-77.85126772943447,-15.953200866134376,-6.355286595417286,-0.928826302800647
1.8524168940875034,-110.90634372594957,-78.00929703290407,-16.760489506629604,-3.739020872271269,-0.928826302800647
-15.305984918202197,-110.86306416039962,-78.16576170529606,-17.140061232552,-1.0547921736006634,-0.928826302800647
-32.24949148851124,-108.13644301735874,-78.32067723785387,-17.095049475014964,1.6289779101976358,-0.928826302800647
-48.56917579061057,-102.81861680936278,-78.4740589684438,-16.638983036651577,4.247178956806782,-0.928826302800647
-63.883051718372926,-95.06118247725028,-78.62592208307359,-15.79475409521229,6.739438304257693,-0.928826302800647
-77.84398119555242,-85.06868681364726,-78.77628161739597,-14.593428677369324,9.051305155813488,-0.928826302800647
-90.14620376863242,-73.09124655047368,-78.92515245819726,-13.072947429225515,11.135184376463068,-0.928826302800647
-100.53043804731168,-59.416557899095025,-79.07254934487136,-11.276762112746583,12.951020107993212,-0.928826302800647
-108.78754686128578,-44.361544722650045,-79.21848687087899,-9.252449830868123,14.466736249492824,-0.928826302800647
-114.76079588159354,-28.263879181582038,-79.3629794851926,-7.050342780382276,15.658446674693911,-0.928826302800647
-118.34676821664586,-11.47358879898924,-79.50604149372691,-4.722206588986377,16.51045276532582,-0.928826302800647
-119.49502486723141,5.6550594134275824,-79.64768706075536,-2.3199952295763198,17.01504944805816,-0.928826302800647
-118.20662283888859,22.771232761419245,-79.78793021031241,0.1052946841855141,17.17216348089557,-0.928826302800647
-114.53161926107107,39.534626560763186,-79.9267848275821,2.50465256308609,16.98884931722415,-0.928826302800647
-108.5657012880061,55.62186706479267,-80.06426466027271,4.831952772115755,16.478668574650204,-0.928826302800647
-100.44608820535079,70.73214001846804,-80.20038331997802,7.0447157916581284,15.660979056236679,-0.928826302800647
-90.34685447329407,84.59198725990561,-80.3351542835248,9.104727853844107,14.560158525667106,-0.928826302800647
-78.47382089297251,96.95923826357972,-80.4685908943073,10.978519125283537,13.20478713955302,-0.928826302800647
-65.05915621680077,107.6260660126071,-80.6007063636082,12.637703845160422,11.626810702300899,-0.928826302800647
-50.35582387748382,116.42117678878837,-80.73151377190672,14.059188655424702,9.860704839731216,-0.928826302800647
-34.6319986254384,123.21116117055193,-80.86102607017368,15.225257674719611,7.942657887855476,-0.928826302800647
-18.16556626336013,127.90104861672363,-80.98925608115371,16.123544681506406,5.90978785478698,-0.928826302800647
-1.2388068440792037,130.4341204570669,-81.11621650063485,16.746904108310144,3.799406318385299,-0.928826302800647
15.866651889849582,130.7910459488867,-81.24191989870549,17.093193441069513,1.6483396407595763,-0.928826302800647
32.874537986999925,128.988413392085,-81.36637872099895,17.16498010502996,-0.5076845270902659,-0.928826302800647
49.51823678039181,125.07673327007505,-81.48960528992568,16.969186045864635,-2.634579762685922,-0.928826302800647
65.54464509126315,119.13799318484683,-81.61161180589326,16.516683028749295,-4.700368848606056,-0.928826302800647
80.71754586129668,111.28284519168008,-81.73241034851436,15.821851226873202,-6.675575581162436,-0.928826302800647
94.82048315326209,101.64750524020955,-81.85201287780272,14.902113001723682,-8.533540511943398,-0.928826302800647
107.65912871961406,90.39044203039576,-81.97043123535725,13.77745293611329,-10.25066223120753,-0.928826302800647
119.06314151614266,77.68892893290155,-82.08767714553449,12.469934210372182,-11.806567086757726,-0.928826302800647
128.88753055454987,63.735527937601134,-82.20376221660936,11.00322035211841,-13.184211294872684,-0.928826302800647
137.01353930177194,48.73456910642418,-82.31869794192454,9.402110276459922,-14.369920248018358,-0.928826302800647
143.3490764351422,32.898682929240984,-82.43249570102834,7.6920933981772714,-15.353370468364233,-0.928826302800647
147.82872316891843,16.44543650965079,-82.54516676080141,5.8989304679486025,-16.12752011065027,-0.928826302800647
150.4133516202597,-0.4058821812996021,-82.6567222765722,4.048264684338165,-16.688494199018127,-0.928826302800647
151.08939184118304,-17.43729449351077,-82.76717329322149,2.165266581258971,-17.0354309078815,-0.928826302800647
149.8677872817934,-34.43494490816576,-82.87653074627588,0.2743152022085756,-17.170295185434597,-0.928826302800647
146.78267965443808,-51.19167412410698,-82.98480546299048,-1.6012828406522737,-17.097665888926297,-0.928826302800647
141.88986453105468,-67.5093332557713,-83.09200816342094,-3.4395356543242817,-16.824502372068938,-0.928826302800647
135.26505862383274,-83.20082678845272,-83.19814946148479,-5.219969672619758,-16.359896154989837,-0.928826302800647
127.0020186709592,-98.0918773153735,-83.30323986601229,-6.92379520654596,-15.714812933119262,-0.928826302800647
117.21055027252811,-112.0225099844,-83.40728978178694,-8.534035118850102,-14.901829759306551,-0.928826302800647
106.01444299188786,-124.84825898147726,-83.51030951057558,-10.035618272882608,-13.934871777885363,-0.928826302800647
93.54936564579,-136.44110225765684,-83.61230925214836,-11.415439788134188,-12.82895241352949,-0.928826302800647
79.96075303826379,-146.69013406343151,-83.71329910528863,-12.662390435015148,-11.59992043319083,-0.928826302800647
65.40171252739208,-155.5019876945903,-83.81328906879274,-13.767357725173905,-10.264216816309737,-0.928826302800647
50.030975823315515,-162.8010231931345,-83.91228904246007,-14.723201407125128,-8.838643895437235,-0.928826302800647
34.01091836466494,-168.52929660712263,-84.01030882807316,-15.52470616684836,-7.340148773570041,-0.928826302800647
17.505665566459513,-172.6463288223755,-84.10735813036814,-16.168514366262524,-5.785622591656295,-0.928826302800647
0.6793022249847095,-175.12869296875186,-84.20344655799559,-16.6530416360812,-4.19171681439328,-0.928826302800647
-16.305801553460654,-175.96944000918188,-84.29858362447189,-16.978378080432623,-2.5746773279395905,-0.928826302800647
-33.29053732765228,-175.17738237776314,-84.3927787491211,-17.146177755493397,-0.950196801796622,-0.928826302800647
-50.120470270250934,-172.77625548188402,-84.48604125800762,-17.15953895964455,0.666714539785988,-0.928826302800647
-66.64711062791427,-168.8037765606085,-84.57838038485943,-17.022877724325564,2.261839863425749,-0.928826302800647
-82.72904150719431,-163.31061983494956,-84.66980527198241,-16.74179672840939,3.8218487528605745,-0.928826302800647
-98.23290187578645,-156.35932613154648,-84.76032497116545,-16.322951679640486,5.334372882471106,-0.928826302800647
-113.03422553560925,-148.02316424442,-84.84994844457663,-15.773917019054757,6.788065074901384,-0.928826302800647
-127.01813848073202,-138.38496025268628,-84.93868456565059,-15.103052612409327,8.172642618634258,-0.928826302800647
-140.07991850071136,-127.53590986590034,-85.02654211996705,-14.319372900057076,9.478915831160876,-0.928826302800647
-152.12542213288322,-115.57438765114195,-85.11352980612065,-13.43241978647441,10.69880293607897,-0.928826302800647
-163.07138511256844,-102.60476573255144,-85.1996562365822,-12.452140365383228,11.825332380356793,-0.928826302800647
-172.84560332704794,-88.73625326764456,-85.28492993855134,-11.388770398245716,12.852633753482724,-0.928826302800647
-181.3870019582392,-74.08176671561293,-85.36935935480085,-10.252724294571328,13.775918485699169,-0.928826302800647
-188.6456010121875,-58.75683963861147,-85.4529528445125,-9.054492183305824,14.59145150036743,-0.928826302800647
-194.58238579356777,-42.878579532885084,-85.53571868410472,-7.804544516553071,15.296514978068128,-0.928826302800647
-199.16909110371896,-26.56467798525442,-85.61766506805203,-6.5132445106894945,15.889365359544552,-0.928826302800647
-202.38790803491176,-9.932479302465065,-85.69880010969634,-5.190768605965511,16.36918467317307,-0.928826302800647
-204.23112221520228,6.901888325396743,-85.77913184205019,-3.8470350140932656,16.736027222296862,-0.928826302800647
-204.7006922407892,23.824316084337994,-85.85866821859217,-2.4916403240513167,16.990762610332787,-0.928826302800647
-203.8077768293301,40.72345012089922,-85.93741711405436,-1.1338040491481183,17.13501601876277,-0.928826302800647
-201.57221895074994,57.4913582230065,-86.0153863252019,0.2176790770897663,17.17110658648762,-0.928826302800647
-198.02199485362672,74.02412716020142,-86.09258357160506,1.5544793129057417,17.101984669940194,-0.928826302800647
-193.1926355164845,90.22239095963542,-86.16901649640346,2.868764938536008,16.931168693050925,-0.928826302800647
-187.12662762473377,105.9917910301194,-86.2446926670628,4.153228458710609,16.66268222570657,-0.928826302800647
-179.8728007152006,121.2433696064554,-86.31961957612414,5.401106365927325,16.30099185967101,-0.928826302800647
-171.4857066499879,135.89389847256555,-86.3938046419457,6.606192878935345,15.850946382832324,-0.928826302800647
-162.02499708778043,149.86614533752984,-86.46725520943734,7.762848089053859,15.317717686763721,-0.928826302800647
-151.55480412074962,163.08908058701027,-86.53997855078772,8.866000958161775,14.706743779470552,-0.928826302800647
-140.14312874524893,175.49802741753402,-86.6119818661844,9.911147617154239,14.023674215272512,-0.928826302800647
-127.8612413400179,187.03475858686915,-86.68327228452662,10.89434541311959,13.274318197359944,-0.928826302800647
-114.78309784138843,197.6475431845952,-86.7538568641312,11.812203148137714,12.464595555903397,-0.928826302800647
-100.9847748350435,207.2911469473868,-86.82374259343126,12.661867943113975,11.600490755837178,-0.928826302800647
-86.54392633157723,215.92678971797804,-86.89293639166827,13.441009147073313,10.688010043661672,-0.928826302800647
-71.53926456118872,223.52206367971795,-86.961445109577,14.147799696433024,9.733141801840294,-0.928826302800647
-56.05006671346744,230.0508159944425,-87.02927553006383,14.780895310506907,8.741820142565059,-0.928826302800647
-40.15570916303504,235.4929994343341,-87.09643436887833,15.339411889365003,7.7198917397544395,-0.928826302800647
